dataTagId,description,system,systemName,equipment,equipmentType,equipmentName,equipmentInstance,component,componentName,componentInstance,subcomponent,subcomponentName,subcomponentInstance,measureLocation,measureLocationName,measureLocationInstance,measureProperty,measureType,measureInstance,measureUnit,tagType,group,limRangeLo,limRangeHi,limHi,limHiHi,limLo,limLoLo
F35_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-35,8,,,,Charge,Ratio,1,,,,,,,,,
P4_F8_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-35,8,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F35_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-35,8,,,,Field,Current,1,Amp?,Command,,,,,,,
F35_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-35,8,,,,Field,Current,1,Amp?,,,,,,,,
F35_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-35,8,,,,Field,Peak Voltage,1,V?,,,,,,,,
F35_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-35,8,,,,Field,Spark Rate,1,??,,,,,,,,
F35_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-35,8,,,,Field,Voltage,1,V?,,,,,,,,
P4_F9_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F36_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,Charge,Current,1,Amp?,Command,,,,,,,
F36_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,Charge,Ratio,1,,,,,,,,,
P4_F9_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F36_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,Field,Current,1,Amp?,Command,,,,,,,
F36_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,Field,Current,1,Amp?,,,,,,,,
F36_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,Field,Peak Voltage,1,V?,,,,,,,,
F36_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,Field,Spark Rate,1,??,,,,,,,,
F36_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,Field,Field-36,9,,,,Field,Voltage,1,V?,,,,,,,,
P4_GD1_ON_STATUS,Gas distribution screen rapping motor,Boiler,PCFB,ESP,,ESP-2,2,Pass,Pass-2,2,,,,,,,GD Screen Rapping Motor,Status,1,ON,Feedback,,,,,,,
P5_F1_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F37_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,Charge,Current,1,Amp?,Command,,,,,,,
F37_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,Charge,Ratio,1,,,,,,,,,
P5_F1_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F37_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,Field,Current,1,Amp?,Command,,,,,,,
F37_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,Field,Current,1,Amp?,,,,,,,,
F37_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,Field,Peak Voltage,1,V?,,,,,,,,
F37_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,Field,Spark Rate,1,??,,,,,,,,
F37_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-37,1,,,,Field,Voltage,1,V?,,,,,,,,
P5_F2_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F38_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,Charge,Current,1,Amp?,Command,,,,,,,
F38_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,Charge,Ratio,1,,,,,,,,,
P5_F2_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F38_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,Field,Current,1,Amp?,Command,,,,,,,
F38_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,Field,Current,1,Amp?,,,,,,,,
F38_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,Field,Peak Voltage,1,V?,,,,,,,,
F38_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,Field,Spark Rate,1,??,,,,,,,,
F38_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-38,2,,,,Field,Voltage,1,V?,,,,,,,,
P5_F3_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F39_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,Charge,Current,1,Amp?,Command,,,,,,,
F39_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,Charge,Ratio,1,,,,,,,,,
P5_F3_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F39_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,Field,Current,1,Amp?,Command,,,,,,,
F39_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,Field,Current,1,Amp?,,,,,,,,
F39_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,Field,Peak Voltage,1,V?,,,,,,,,
F39_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,Field,Spark Rate,1,??,,,,,,,,
F39_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-39,3,,,,Field,Voltage,1,V?,,,,,,,,
P5_F4_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F40_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,Charge,Current,1,Amp?,Command,,,,,,,
F40_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,Charge,Ratio,1,,,,,,,,,
P5_F4_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F40_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,Field,Current,1,Amp?,Command,,,,,,,
F40_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,Field,Current,1,Amp?,,,,,,,,
F40_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,Field,Peak Voltage,1,V?,,,,,,,,
F40_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,Field,Spark Rate,1,??,,,,,,,,
F40_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-40,4,,,,Field,Voltage,1,V?,,,,,,,,
P5_F5_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F41_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,Charge,Current,1,Amp?,Command,,,,,,,
F41_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,Charge,Ratio,1,,,,,,,,,
P5_F5_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F41_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,Field,Current,1,Amp?,Command,,,,,,,
F41_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,Field,Current,1,Amp?,,,,,,,,
F41_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,Field,Peak Voltage,1,V?,,,,,,,,
F41_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,Field,Spark Rate,1,??,,,,,,,,
F41_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-41,5,,,,Field,Voltage,1,V?,,,,,,,,
P5_F6_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F42_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,Charge,Current,1,Amp?,Command,,,,,,,
F42_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,Charge,Ratio,1,,,,,,,,,
P5_F6_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F42_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,Field,Current,1,Amp?,Command,,,,,,,
F42_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,Field,Current,1,Amp?,,,,,,,,
F42_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,Field,Peak Voltage,1,V?,,,,,,,,
F42_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,Field,Spark Rate,1,??,,,,,,,,
F42_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-42,6,,,,Field,Voltage,1,V?,,,,,,,,
P5_F7_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F43_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,Charge,Current,1,Amp?,Command,,,,,,,
F43_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,Charge,Ratio,1,,,,,,,,,
P5_F7_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F43_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,Field,Current,1,Amp?,Command,,,,,,,
F43_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,Field,Current,1,Amp?,,,,,,,,
F43_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,Field,Peak Voltage,1,V?,,,,,,,,
F43_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,Field,Spark Rate,1,??,,,,,,,,
F43_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-43,7,,,,Field,Voltage,1,V?,,,,,,,,
P5_F8_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F44_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,Charge,Current,1,Amp?,Command,,,,,,,
F44_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,Charge,Ratio,1,,,,,,,,,
P5_F8_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F44_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,Field,Current,1,Amp?,Command,,,,,,,
F44_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,Field,Current,1,Amp?,,,,,,,,
F44_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,Field,Peak Voltage,1,V?,,,,,,,,
F44_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,Field,Spark Rate,1,??,,,,,,,,
F44_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-44,8,,,,Field,Voltage,1,V?,,,,,,,,
P5_F9_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F45_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,Charge,Current,1,Amp?,Command,,,,,,,
F45_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,Charge,Ratio,1,,,,,,,,,
P5_F9_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F45_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,Field,Current,1,Amp?,Command,,,,,,,
F45_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,Field,Current,1,Amp?,,,,,,,,
F45_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,Field,Peak Voltage,1,V?,,,,,,,,
F45_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,Field,Spark Rate,1,??,,,,,,,,
F45_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,Field,Field-45,9,,,,Field,Voltage,1,V?,,,,,,,,
P5_GD1_ON_STATUS,Gas distribution screen rapping motor,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-1,1,,,,,,,GD Screen Rapping Motor,Status,1,ON,Feedback,,,,,,,
P6_F1_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F46_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,Charge,Current,1,Amp?,Command,,,,,,,
F46_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,Charge,Ratio,1,,,,,,,,,
P6_F1_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F46_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,Field,Current,1,Amp?,Command,,,,,,,
F46_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,Field,Current,1,Amp?,,,,,,,,
F46_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,Field,Peak Voltage,1,V?,,,,,,,,
F46_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,Field,Spark Rate,1,??,,,,,,,,
F46_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-46,1,,,,Field,Voltage,1,V?,,,,,,,,
P6_F2_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F47_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,Charge,Current,1,Amp?,Command,,,,,,,
F47_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,Charge,Ratio,1,,,,,,,,,
P6_F2_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F47_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,Field,Current,1,Amp?,Command,,,,,,,
F47_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,Field,Current,1,Amp?,,,,,,,,
F47_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,Field,Peak Voltage,1,V?,,,,,,,,
F47_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,Field,Spark Rate,1,??,,,,,,,,
F47_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-47,2,,,,Field,Voltage,1,V?,,,,,,,,
P6_F3_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F48_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,Charge,Current,1,Amp?,Command,,,,,,,
F48_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,Charge,Ratio,1,,,,,,,,,
P6_F3_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F48_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,Field,Current,1,Amp?,Command,,,,,,,
F48_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,Field,Current,1,Amp?,,,,,,,,
F48_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,Field,Peak Voltage,1,V?,,,,,,,,
F48_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,Field,Spark Rate,1,??,,,,,,,,
F48_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-48,3,,,,Field,Voltage,1,V?,,,,,,,,
P6_F4_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F49_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,Charge,Current,1,Amp?,Command,,,,,,,
F49_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,Charge,Ratio,1,,,,,,,,,
P6_F4_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F49_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,Field,Current,1,Amp?,Command,,,,,,,
F49_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,Field,Current,1,Amp?,,,,,,,,
F49_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,Field,Peak Voltage,1,V?,,,,,,,,
F49_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,Field,Spark Rate,1,??,,,,,,,,
F49_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-49,4,,,,Field,Voltage,1,V?,,,,,,,,
P6_F5_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-50,5,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F50_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-50,5,,,,Charge,Current,1,Amp?,Command,,,,,,,
F50_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-50,5,,,,Charge,Ratio,1,,,,,,,,,
P6_F5_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-50,5,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F50_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-3,3,Pass,Pass-2,2,Field,Field-50,5,,,,Field,Current,1,Amp?,Command,,,,,,,
